tile_id,project_year,easting_m,northing_m,height_m
S13_4923_30,2016,3483625.0,1157198.0,28.258
S13_4923_30,2016,3483595.0,1158098.0,24.961
S13_4923_30,2016,3484445.0,1158148.0,45.049
S13_4923_30,2016,3483080.0,1157903.0,23.903
S13_4923_30,2016,3484390.0,1157118.0,4.739
S13_4923_30,2016,3484360.0,1157813.0,7.311
S13_4923_30,2016,3483895.0,1157903.0,16.053
S13_4923_30,2016,3483240.0,1157473.0,6.058
S13_4923_30,2016,3483480.0,1156983.0,2.412
S13_4923_30,2016,3483995.0,1157748.0,5.858
S13_4923_30,2016,3483635.0,1157893.0,16.878
S13_4923_30,2016,3483690.0,1157123.0,31.72
S13_4923_30,2016,3483450.0,1157433.0,42.28
S13_4923_30,2016,3483055.0,1156878.0,2.448
S13_4923_30,2016,3483540.0,1158118.0,33.476
S13_4923_30,2016,3484235.0,1157143.0,25.28
S13_4923_30,2016,3484245.0,1157363.0,5.37
S13_4923_30,2016,3483120.0,1157173.0,2.016
S13_4923_30,2016,3483825.0,1157273.0,22.449
S13_4923_30,2016,3483530.0,1157123.0,10.173
S13_4923_30,2016,3483595.0,1157728.0,36.7
S13_4923_30,2016,3484480.0,1157738.0,12.115
S13_4923_30,2016,3483760.0,1157503.0,53.649
S13_4923_30,2016,3484375.0,1156933.0,16.977
S13_4923_30,2016,3483560.0,1157583.0,53.749
S13_4923_30,2016,3484170.0,1156918.0,22.617
S13_4923_30,2016,3484090.0,1156793.0,26.966
S13_4923_30,2016,3484105.0,1156758.0,34.278
S13_4923_30,2016,3483680.0,1158028.0,10.459
S13_4923_30,2016,3484025.0,1157593.0,7.695
S13_4923_30,2016,3483440.0,1158098.0,36.869
S13_4923_30,2016,3484140.0,1157013.0,29.52
S13_4923_30,2016,3483720.0,1157073.0,33.824
S13_4923_30,2016,3483695.0,1158188.0,6.791
S13_4923_30,2016,3483560.0,1157703.0,39.39
S13_4923_30,2016,3483585.0,1157523.0,56.609
S13_4923_30,2016,3483595.0,1157388.0,60.0
S13_4923_30,2016,3483865.0,1157538.0,40.015
S13_4923_30,2016,3484470.0,1157003.0,4.887
S13_4923_30,2016,3483970.0,1157113.0,34.759
S13_4923_30,2016,3483785.0,1158038.0,3.943
S13_4923_30,2016,3483425.0,1158168.0,31.184
S13_4923_30,2016,3484060.0,1157603.0,18.803
S13_4923_30,2016,3484440.0,1157293.0,59.307
S13_4923_30,2016,3484060.0,1157503.0,2.161
S13_4923_30,2016,3483475.0,1157103.0,4.282
S13_4923_30,2016,3483465.0,1157678.0,39.276
S13_4923_30,2016,3483535.0,1157313.0,41.088
S13_4923_30,2016,3483715.0,1156868.0,7.194
S13_4923_30,2016,3484335.0,1157073.0,14.161
S13_4923_30,2016,3483695.0,1157373.0,60.0
S13_4923_30,2016,3483260.0,1156923.0,8.444
S13_4923_30,2016,3483950.0,1156853.0,7.725
S13_4923_30,2016,3483505.0,1158218.0,25.188
S13_4923_30,2016,3484425.0,1156788.0,26.097
S13_4923_30,2016,3483655.0,1157313.0,52.322
S13_4923_30,2016,3483870.0,1157393.0,51.46
S13_4923_30,2016,3483620.0,1157938.0,13.744
S13_4923_30,2016,3484115.0,1157578.0,28.436
S13_4923_30,2016,3483090.0,1157608.0,3.547
S13_4923_30,2016,3483265.0,1158108.0,9.188
S13_4923_30,2016,3484360.0,1157628.0,2.908
S13_4923_30,2016,3483425.0,1157698.0,31.093
S13_4923_30,2016,3483740.0,1157778.0,60.0
S13_4923_30,2016,3483175.0,1156878.0,7.364
S13_4923_30,2016,3483625.0,1157348.0,59.15
S13_4923_30,2016,3483385.0,1157288.0,14.374
S13_4923_30,2016,3483045.0,1157788.0,10.31
S13_4923_30,2016,3484390.0,1158013.0,7.196
S13_4923_30,2016,3483795.0,1157448.0,60.0
S13_4923_30,2016,3483410.0,1157373.0,30.6
S13_4923_30,2016,3483170.0,1158148.0,2.047
S13_4923_30,2016,3484345.0,1156813.0,28.137
S13_4923_30,2016,3483135.0,1157028.0,17.854
S13_4923_30,2016,3483165.0,1157913.0,43.227
S13_4923_30,2016,3484125.0,1156863.0,23.576
S13_4923_30,2016,3484400.0,1157103.0,3.605
S13_4923_30,2016,3483975.0,1157718.0,7.458
S13_4923_30,2016,3483785.0,1157733.0,51.301
S13_4923_30,2016,3484035.0,1157373.0,2.305
S13_4923_30,2016,3483645.0,1157783.0,45.397
S13_4923_30,2016,3484395.0,1157068.0,5.546
S13_4923_30,2016,3484495.0,1157358.0,5.585
S13_4923_30,2016,3483950.0,1157773.0,13.712
S13_4923_30,2016,3483170.0,1157603.0,9.823
