tile_id,project_year,easting_m,northing_m,height_m
17SQC3130,2014,3488325.0,1156708.0,2.26
17SQC3130,2014,3488485.0,1155803.0,60.0
17SQC3130,2014,3488910.0,1156088.0,7.523
17SQC3130,2014,3488570.0,1155898.0,16.585
17SQC3130,2014,3488980.0,1155658.0,7.734
17SQC3130,2014,3488235.0,1155563.0,26.956
17SQC3130,2014,3487835.0,1156448.0,60.0
17SQC3130,2014,3488525.0,1156183.0,5.523
17SQC3130,2014,3488545.0,1155403.0,43.197
17SQC3130,2014,3488925.0,1156073.0,6.178
17SQC3130,2014,3488900.0,1156193.0,20.974
17SQC3130,2014,3488235.0,1155963.0,2.839
17SQC3130,2014,3488775.0,1155398.0,5.561
17SQC3130,2014,3488935.0,1156508.0,8.43
17SQC3130,2014,3488125.0,1156483.0,31.544
17SQC3130,2014,3488405.0,1155833.0,60.0
17SQC3130,2014,3488390.0,1155483.0,39.878
17SQC3130,2014,3488220.0,1156138.0,3.798
17SQC3130,2014,3488200.0,1155383.0,47.123
17SQC3130,2014,3487830.0,1155708.0,4.845
17SQC3130,2014,3487780.0,1156703.0,37.399
17SQC3130,2014,3487960.0,1156658.0,11.573
17SQC3130,2014,3488385.0,1156363.0,10.477
17SQC3130,2014,3488485.0,1155443.0,60.0
17SQC3130,2014,3488725.0,1155698.0,22.36
17SQC3130,2014,3487930.0,1155813.0,3.141
17SQC3130,2014,3488270.0,1156693.0,3.417
17SQC3130,2014,3488175.0,1156483.0,29.735
17SQC3130,2014,3487755.0,1156313.0,18.789
17SQC3130,2014,3488970.0,1155378.0,10.417
17SQC3130,2014,3488000.0,1156538.0,23.145
17SQC3130,2014,3488535.0,1155578.0,60.0
17SQC3130,2014,3488535.0,1155843.0,42.348
17SQC3130,2014,3488915.0,1156603.0,9.826
17SQC3130,2014,3487980.0,1156098.0,2.853
17SQC3130,2014,3488500.0,1155228.0,4.076
17SQC3130,2014,3487975.0,1155413.0,36.681
17SQC3130,2014,3487945.0,1156183.0,6.095
17SQC3130,2014,3488685.0,1155633.0,38.13
17SQC3130,2014,3488620.0,1155593.0,60.0
17SQC3130,2014,3488595.0,1155848.0,27.914
17SQC3130,2014,3487680.0,1156538.0,43.044
17SQC3130,2014,3488950.0,1155558.0,7.365
17SQC3130,2014,3488195.0,1155713.0,4.751
17SQC3130,2014,3488865.0,1156218.0,20.05
17SQC3130,2014,3487665.0,1155318.0,44.958
17SQC3130,2014,3487950.0,1155298.0,6.257
17SQC3130,2014,3487710.0,1156503.0,48.806
17SQC3130,2014,3487990.0,1156078.0,3.059
17SQC3130,2014,3488680.0,1155383.0,14.431
17SQC3130,2014,3487720.0,1155428.0,12.627
17SQC3130,2014,3487990.0,1156518.0,26.665
17SQC3130,2014,3488770.0,1156583.0,4.529
17SQC3130,2014,3487560.0,1155968.0,4.954
17SQC3130,2014,3487865.0,1156108.0,9.312
17SQC3130,2014,3488250.0,1155863.0,13.926
17SQC3130,2014,3488100.0,1155633.0,17.162
17SQC3130,2014,3488075.0,1155338.0,29.27
17SQC3130,2014,3488995.0,1156108.0,7.711
17SQC3130,2014,3488320.0,1155243.0,7.085
17SQC3130,2014,3488180.0,1155643.0,11.44
17SQC3130,2014,3487795.0,1156483.0,60.0
17SQC3130,2014,3487655.0,1156193.0,26.913
17SQC3130,2014,3488630.0,1155683.0,60.0
17SQC3130,2014,3488580.0,1155248.0,5.642
17SQC3130,2014,3488985.0,1155243.0,2.078
17SQC3130,2014,3487875.0,1155248.0,4.467
17SQC3130,2014,3488060.0,1155423.0,59.292
17SQC3130,2014,3488360.0,1156433.0,10.89
17SQC3130,2014,3487570.0,1156123.0,19.314
17SQC3130,2014,3488695.0,1155273.0,3.698
17SQC3130,2014,3488595.0,1155658.0,60.0
17SQC3130,2014,3488565.0,1155948.0,7.547
17SQC3130,2014,3488005.0,1155533.0,60.0
17SQC3130,2014,3488145.0,1155633.0,14.241
17SQC3130,2014,3487800.0,1156178.0,14.136
17SQC3130,2014,3488530.0,1155768.0,60.0
17SQC3130,2014,3488365.0,1155288.0,9.591
17SQC3130,2014,3487530.0,1155243.0,42.147
17SQC3130,2014,3487720.0,1156288.0,19.67
17SQC3130,2014,3488595.0,1155868.0,21.406
17SQC3130,2014,3487700.0,1156008.0,11.789
17SQC3130,2014,3488200.0,1156193.0,5.376
17SQC3130,2014,3487750.0,1156188.0,19.85
17SQC3130,2014,3488130.0,1155663.0,9.578
17SQC3130,2014,3487710.0,1156573.0,52.433
17SQC3130,2014,3488680.0,1155383.0,14.431
17SQC3130,2014,3487985.0,1155623.0,40.361
17SQC3130,2014,3488035.0,1155283.0,9.435
17SQC3130,2014,3487835.0,1155693.0,6.746
17SQC3130,2014,3488780.0,1156273.0,7.714
17SQC3130,2014,3488995.0,1155358.0,9.278
17SQC3130,2014,3487780.0,1155438.0,12.293
17SQC3130,2014,3488440.0,1155398.0,33.635
17SQC3130,2014,3487560.0,1156093.0,16.596
17SQC3130,2014,3488095.0,1156713.0,3.226
17SQC3130,2014,3487825.0,1156223.0,11.005
17SQC3130,2014,3488445.0,1155723.0,60.0
17SQC3130,2014,3487800.0,1156123.0,14.583
17SQC3130,2014,3488415.0,1155753.0,60.0
17SQC3130,2014,3488940.0,1155708.0,12.377
17SQC3130,2014,3487875.0,1156178.0,7.191
17SQC3130,2014,3488785.0,1156523.0,6.963
17SQC3130,2014,3487580.0,1155248.0,48.695
17SQC3130,2014,3488610.0,1156003.0,2.109
17SQC3130,2014,3488835.0,1155308.0,3.352
17SQC3130,2014,3487700.0,1156373.0,32.039
17SQC3130,2014,3488270.0,1156593.0,11.087
17SQC3130,2014,3488960.0,1155528.0,8.76
17SQC3130,2014,3487725.0,1156388.0,33.651
17SQC3130,2014,3488750.0,1155883.0,2.984
17SQC3130,2014,3488505.0,1156138.0,5.865
17SQC3130,2014,3487755.0,1156598.0,60.0
17SQC3130,2014,3488885.0,1155808.0,10.443
17SQC3130,2014,3487595.0,1156043.0,14.352
17SQC3130,2014,3488030.0,1155328.0,18.582
17SQC3130,2014,3487550.0,1155513.0,4.691
17SOC885120,2020,3486960.0,1157588.0,13.26
17SOC885120,2020,3486980.0,1158038.0,35.057
17SOC885120,2020,3487280.0,1157233.0,2.117
17SOC885120,2020,3487070.0,1158058.0,2.979
17SOC885120,2020,3486705.0,1157078.0,33.508
17SOC885120,2020,3486620.0,1157193.0,5.08
17SOC885120,2020,3486520.0,1157123.0,6.892
17SOC885120,2020,3486680.0,1157938.0,5.573
17SOC885120,2020,3486450.0,1157993.0,4.853
17SOC885120,2020,3486935.0,1158103.0,9.439
17SOC885120,2020,3486810.0,1157783.0,16.002
17SOC885120,2020,3487275.0,1156798.0,9.264
17SOC885120,2020,3487240.0,1157893.0,30.841
17SOC885120,2020,3486375.0,1157053.0,9.277
17SOC885120,2020,3486935.0,1157958.0,13.587
17SOC885120,2020,3487145.0,1157538.0,9.636
17SOC885120,2020,3486745.0,1156953.0,7.553
17SOC885120,2020,3486745.0,1157383.0,6.071
17SOC885120,2020,3487115.0,1157038.0,42.35
17SOC885120,2020,3487020.0,1157608.0,9.287
17SOC885120,2020,3487240.0,1156988.0,27.558
17SOC885120,2020,3486165.0,1156773.0,43.949
17SOC885120,2020,3486595.0,1157673.0,32.046
17SOC885120,2020,3486460.0,1157808.0,30.259
17SOC885120,2020,3487170.0,1157863.0,4.661
17SOC885120,2020,3486890.0,1156903.0,3.805
